TOWN,LAT,LNG
14th Falls Estate,NO_RESULTS,NO_RESULTS
3G market,-1.27897800000000000000,36.91572620000000000000
Mukangu,-0.71666670000000000000,37.05000000000000000000
mukarara,-0.68912910000000000000,36.98182770000000000000
mukarara,-0.68912910000000000000,36.98182770000000000000
Mukarara,-0.68912910000000000000,36.98182770000000000000
Mukarara,-0.68912910000000000000,36.98182770000000000000
Mukore,-1.18968340000000000000,36.60729020000000000000
Mukothima,0.01111460000000000000,37.94289890000000000000
Mukothima,0.01111460000000000000,37.94289890000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukurweini,-0.54571210000000000000,37.01585550000000000000
Mukuuni,-0.39197200000000000000,37.65196680000000000000
Mukuuri,-1.18968340000000000000,36.60729020000000000000
Mukuyu,-0.82763490000000000000,37.23299790000000000000
Mukuyu,-0.82763490000000000000,37.23299790000000000000
Mukuyu,-0.82763490000000000000,37.23299790000000000000
Mukuyu,-0.82763490000000000000,37.23299790000000000000
Mukuyu,-0.82763490000000000000,37.23299790000000000000
Mukuyu,-0.82763490000000000000,37.23299790000000000000
Mukuyu,-0.82763490000000000000,37.23299790000000000000
Mukuyu,-0.82763490000000000000,37.23299790000000000000
Mundoro,NO_RESULTS,NO_RESULTS
Mundoro,NO_RESULTS,NO_RESULTS
Mundoro,NO_RESULTS,NO_RESULTS
Mundoro,NO_RESULTS,NO_RESULTS
Mungaria,-1.28286040000000000000,36.83026090000000000000
Mununga,-0.74282270000000000000,36.85597340000000000000
Mununga,-0.74282270000000000000,36.85597340000000000000
Mununga,-0.74282270000000000000,36.85597340000000000000
Munyaka,-1.28930150000000000000,36.84467110000000000000
Munyaka,-1.28930150000000000000,36.84467110000000000000
Munyaka,-1.28930150000000000000,36.84467110000000000000
Munyange,-0.50070500000000000000,36.86672990000000000000
Munyori Market,NO_RESULTS,NO_RESULTS
Munyu,-0.21425600000000000000,37.07103180000000000000
Munyu,-0.21425600000000000000,37.07103180000000000000
Munyu,-0.21425600000000000000,37.07103180000000000000
Munyu,-0.21425600000000000000,37.07103180000000000000
Munyu,-0.21425600000000000000,37.07103180000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga,-0.78392810000000000000,37.04003390000000000000
Muranga teachers college,-0.90047710000000000000,37.21060750000000000000
Muranga Town,-0.72368580000000000000,37.16069680000000000000
Muranga Town,-0.72368580000000000000,37.16069680000000000000
Muranga Town,-0.72368580000000000000,37.16069680000000000000
Muranga Town,-0.72368580000000000000,37.16069680000000000000
Murarandia,-0.73249390000000000000,36.92683830000000000000
Murengeti,0.84590850000000000000,35.25936220000000000000
Murera,0.30000000000000000000,38.11666670000000000000
Muringene,0.30156470000000000000,37.92197230000000000000
Muringene,0.30156470000000000000,37.92197230000000000000
Muringene,0.30156470000000000000,37.92197230000000000000
Muringene,0.30156470000000000000,37.92197230000000000000
muringene,0.30156470000000000000,37.92197230000000000000
Muringene,0.30156470000000000000,37.92197230000000000000
Muringene,0.30156470000000000000,37.92197230000000000000
Murinya,0.10439480000000000000,37.53979620000000000000
Muriri,0.27871790000000000000,37.70397020000000000000
Muriri,0.27871790000000000000,37.70397020000000000000
Muriri,0.27871790000000000000,37.70397020000000000000
Muriri,0.27871790000000000000,37.70397020000000000000
Muruatetu,-0.46998750000000000000,37.49954580000000000000
Muruguru,-0.47000000000000000000,37.03000000000000000000
Muruka,-0.93608490000000000000,37.06585720000000000000
Muruka,-0.93608490000000000000,37.06585720000000000000
Muruka,-0.93608490000000000000,37.06585720000000000000
Murungaru,-0.58646010000000000000,36.49019840000000000000
Murungaru,-0.58646010000000000000,36.49019840000000000000
Murungaru,-0.58646010000000000000,36.49019840000000000000
Murungaru,-0.58646010000000000000,36.49019840000000000000
Murungaru,-0.58646010000000000000,36.49019840000000000000
Murungaru,-0.58646010000000000000,36.49019840000000000000
Murungurune,-0.58646010000000000000,36.49019840000000000000
Mururi,-0.55613530000000000000,37.37871700000000000000
Mururi,-0.55613530000000000000,37.37871700000000000000
"Mutaga, Karandi",NO_RESULTS,NO_RESULTS
Muthara,0.22000000000000000000,37.80000000000000000000
Muthara,0.22000000000000000000,37.80000000000000000000
Muthara,0.22000000000000000000,37.80000000000000000000
Muthatari,-0.54900100000000000000,37.47690930000000000000
Muthengera,0.21085650000000000000,36.32373480000000000000
Muthengera,0.21085650000000000000,36.32373480000000000000
Muthengera,0.21085650000000000000,36.32373480000000000000
Muthigini,-1.24946700000000000000,36.68447610000000000000
Muthigini,-1.24946700000000000000,36.68447610000000000000
Muthinga,-1.24456530000000000000,36.83041020000000000000
Muthinga,-1.24456530000000000000,36.83041020000000000000
Muthinga,-1.24456530000000000000,36.83041020000000000000
Muthithi,-1.26741020000000000000,36.80847410000000000000
Muthithi,-1.26741020000000000000,36.80847410000000000000
Muthithi,-1.26741020000000000000,36.80847410000000000000
Muthithi,-1.26741020000000000000,36.80847410000000000000
Muthuthini,NO_RESULTS,NO_RESULTS
Muti,-0.25000000000000000000,36.71666670000000000000
Mutomo,-1.84638400000000000000,38.20845470000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mweiga,-0.21012600000000000000,36.95729270000000000000
Mwendandu,-1.52230170000000000000,37.26989780000000000000
Mwendandu,-1.52230170000000000000,37.26989780000000000000
Mwendandu,-1.52230170000000000000,37.26989780000000000000
Mwichwiri,-0.15638760000000000000,37.08731750000000000000
Mwichwiri,-0.15638760000000000000,37.08731750000000000000
Nairutia,-0.11666670000000000000,36.71666670000000000000
Nairutia,-0.11666670000000000000,36.71666670000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Nanyuki,0.01666700000000000000,37.06666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Naromoru,-0.16666700000000000000,37.01666700000000000000
Narumoru,-0.16666700000000000000,37.01666700000000000000
Narumoru,-0.16666700000000000000,37.01666700000000000000
Nchiru,0.13250000000000000000,37.73638890000000000000
Nchiru,0.13250000000000000000,37.73638890000000000000
Nchiru,0.13250000000000000000,37.73638890000000000000
Ndakaini,-0.82485710000000000000,36.82973740000000000000
Ndakaini,-0.82485710000000000000,36.82973740000000000000
Ndaragwa,-0.05812840000000000000,36.53107100000000000000
Ndaragwa,-0.05812840000000000000,36.53107100000000000000
Ndaragwa,-0.05812840000000000000,36.53107100000000000000
Ndaragwa,-0.05812840000000000000,36.53107100000000000000
Ndaragwa,-0.05812840000000000000,36.53107100000000000000
Ndaragwa,-0.05812840000000000000,36.53107100000000000000
Ndaragwa,-0.05812840000000000000,36.53107100000000000000
Ndima-ini,-0.43404460000000000000,37.18449300000000000000
Ndinda,-0.54540020000000000000,36.54061950000000000000
Ndinda,-0.54540020000000000000,36.54061950000000000000
Ndinda,-0.54540020000000000000,36.54061950000000000000
Ndithini,-1.58333330000000000000,37.70000000000000000000
Ndogino,0.06899750000000000000,36.44658140000000000000
Ndogino,0.06899750000000000000,36.44658140000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyu Njeru,-0.54498040000000000000,36.56213930000000000000
Ndunyuchege,-0.87680420000000000000,36.91749030000000000000
Ndunyuchege,-0.87680420000000000000,36.91749030000000000000
Ndunyuchege,-0.87680420000000000000,36.91749030000000000000
Ndunyuchege,-0.87680420000000000000,36.91749030000000000000
Near Njabini,-0.72761010000000000000,36.65996070000000000000
Near Njabini,-0.72761010000000000000,36.65996070000000000000
Near Njabini,-0.72761010000000000000,36.65996070000000000000
Near Njabini,-0.72761010000000000000,36.65996070000000000000
New City,28.56202610000000000000,77.16307440000000000000
Ngamwa,-0.63333330000000000000,37.13333330000000000000
Ngano,-0.10534640000000000000,36.27190950000000000000
Ngano,-0.10534640000000000000,36.27190950000000000000
Ngano,-0.10534640000000000000,36.27190950000000000000
ngararia,-0.94791720000000000000,37.02225270000000000000
ngararia,-0.94791720000000000000,37.02225270000000000000
Ngare Ngiru,NO_RESULTS,NO_RESULTS
Ngare Ngiru,NO_RESULTS,NO_RESULTS
Ngare Ngiru,NO_RESULTS,NO_RESULTS
Ngelelya,-1.03877740000000000000,37.39714850000000000000
Ngelelya,-1.03877740000000000000,37.39714850000000000000
Ngethu,-0.92372920000000000000,36.90236800000000000000
Ngethu,-0.92372920000000000000,36.90236800000000000000
Ngethu,-0.92372920000000000000,36.90236800000000000000
Ngobit,-1.30691820000000000000,36.80014580000000000000
Ngoingwa,NO_RESULTS,NO_RESULTS
Ngoingwa,NO_RESULTS,NO_RESULTS
Ngorano,-0.72149870000000000000,37.25178340000000000000
Ngorungo,-2.92081110000000000000,35.39050460000000000000
Ngurine inni,NO_RESULTS,NO_RESULTS
Nguruwe-ini,-0.87426970000000000000,37.06118700000000000000
Nguruwe-ini,-0.87426970000000000000,37.06118700000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njabini,-0.72761010000000000000,36.65996070000000000000
Njumbi Centre,NO_RESULTS,NO_RESULTS
North Kinangop Hospital,-0.55516570000000000000,36.55398680000000000000
North Kinangop Hospital,-0.55516570000000000000,36.55398680000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyahururu,0.03516440000000000000,36.36429190000000000000
Nyakahura,-0.69670810000000000000,37.09514380000000000000
Nyakarianga,NO_RESULTS,NO_RESULTS
Nyangatungu,NO_RESULTS,NO_RESULTS
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyeri,-0.41666700000000000000,36.95000000000000000000
Nyonjoro,-0.28168480000000000000,36.17354670000000000000
OLkalao,-0.27269900000000000000,36.37751520000000000000
Olkalao,-0.27269900000000000000,36.37751520000000000000
Olkalao,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olkalau,-0.27269900000000000000,36.37751520000000000000
Olmoran,0.44943880000000000000,36.41162730000000000000
Olmoran,0.44943880000000000000,36.41162730000000000000
Or-jororok,NO_RESULTS,NO_RESULTS
Or-jororok,NO_RESULTS,NO_RESULTS
Or-jororok,NO_RESULTS,NO_RESULTS
Or-jororok,NO_RESULTS,NO_RESULTS
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
Othaya,-0.55175070000000000000,36.94470270000000000000
