"","TOWN","LAT","LNG"
"2100","Kangai","-0.6325644","37.3002127"
"2101","Kangaita","-0.4240716","37.2677836"
"2102","Kangaru","-1.2657844","36.9071346"
"2103","Kangeta","0.285697","37.880562"
"2104","Kangundo","-1.3055671","37.3453215"
"2106","Kanjinji","-0.6167071","37.4113293"
"2108","Kanyakine","-0.1266649","37.6745788"
"2109","Kanyangi","-0.4931985","37.7501178"
"2111","Kanyuambora","-0.466407","37.7211098"
"2112","Kaongo","-0.038816","37.721691"
"2113","Karaa","-1.2935366","36.7953696"
"2114","Kasayani","-1.2278411","36.9057288"
"2115","Kaseve","-1.5222427","37.3365587"
"2117","Kasikeu","-1.9495159","37.3853943"
"2118","kasyani","-1.3631258","36.9479247"
"2119","katangi","-1.4092763","37.6892062"
"2120","katani","-1.3631258","36.9479247"
"2121","Kathama","0.170599","37.7508259"
"2122","Kathiani","-1.4116892","37.3312907"
"2123","Kathivo","-1.2847673","37.9321008"
"2124","kathonzweni","-1.9131016","37.7317411"
"2125","Kathungi","-1.5404992","37.9268007"
"2126","Katoloni","-1.5437849","37.2557936"
"2127","Katse","-0.460645","38.0800041"
"2128","Katulani","-1.53","37.63"
"2129","Katumani","-1.6187146","37.2156513"
"2131","Katutu","-1.1852319","37.8207143"
"2132","Katwanya","-0.3273618","37.8663808"
"2133","kaumoni","-1.6963889","37.5647222"
"2134","Kaveani","-1.3631258","36.9479247"
"2136","Kaviani","-1.9166667","38.35"
"2138","Kavisuni","-1.6773774","37.9221629"
"2139","Kawethei","-0.9835314","37.3519318"
"2140","kee","-1.7217675","37.3419811"
"2142","Kenol","-1.3690902","37.2256372"
"2143","Kenol Mitaboni","-1.3690902","37.2256372"
"2144","Kiambere","-0.684527","37.792961"
"2145","kiambere","-0.684527","37.792961"
"2147","Kiamuthambi","-0.5682864","37.2875762"
"2148","Kiamutugu","-0.4675473","37.3894003"
"2150","Kiamwenja","-0.5528862","37.2769596"
"2151","Kiandai","-0.4604684","37.3172572"
"2152","kiangini","-2.0736763","37.7702659"
"2154","Kiangua","-1.7454601","41.4887787"
"2155","Kiangwenyi","-0.4536587","37.2947645"
"2156","Kianjagi","0.1617349","37.7463565"
"2157","Kianjai","0.1617349","37.7463565"
"2158","Kianjiru","-0.5187638","37.4843104"
"2159","Kianjiru","-0.5187638","37.4843104"
"2160","Kianjokoma","-0.3993221","37.5014773"
"2162","Kianyaga","-0.4951","37.3479937"
"2163","Kibarani","-3.609438","39.8461421"
"2165","Kiboko","-2.2102833","37.7231033"
"2166","Kibugu","-0.4466135","37.4321172"
"2167","Kibugua","-0.3765208","37.6303681"
"2168","Kibuline","0.0601351","37.8120339"
"2169","Kiburu","-0.4241667","37.8716667"
"2170","Kibwezi","-2.4105236","37.967847"
"2172","Kiengu","-1.7454601","41.4887787"
"2173","Kieni Kia Ndege","0.1371625","37.5722676"
"2174","Kigari","-0.4427747","37.4737108"
"2175","kigari","-0.4427747","37.4737108"
"2176","Kiguchwa","0.153744","37.8448856"
"2177","Kigumo","-0.4173028","37.6373316"
"2178","kikima","-1.6666667","37.45"
"2179","kikoko","-1.803952","37.389172"
"2180","Kikumini","-2.0503971","37.5827551"
"2181","kilala","-1.7666667","37.5333333"
"2182","Kilimabogo","-1.0620711","37.2386852"
"2183","kilome","-1.806248","37.337059"
"2185","Kimana","-2.8","37.533333"
"2186","Kimangao","-4.1393386","39.3180297"
"2187","Kimutwa","-1.5833333","37.25"
"2188","Kinoro","-1.2526258","36.6930253"
"2189","Kinyambu","-2.4745552","38.0019128"
"2190","kiogwani","-1.8944444","37.2927778"
"2191","Kionyo","-0.8255715","34.7777045"
"2192","Kipandini","-4.0599394","39.6531068"
"2194","Kisaju","-1.6318149","36.7472689"
"2195","Kisasi","-1.5036722","38.0300772"
"2196","Kiseuni","-4.0226198","39.6879333"
"2197","Kisiiki","-0.678306","34.771966"
"2198","kitengela","-1.4752891","36.9620104"
"2199","kithangathini","-1.8266503","37.3742652"
"2200","Kithimani","-1.1840152","37.4461281"
"2201","Kithimu","-0.5085318","37.5194731"
"2203","Kithioko","-1.0694444","37.8663889"
"2204","Kithithina","0.0487304","37.2486734"
"2205","kithuki","-1.3750813","37.9952144"
"2208","Kitololo","-1.3053826","37.6509833"
"2209","Kitui","-1.3750813","37.9952144"
"2210","Kituluni","-1.4259536","37.2400559"
"2211","Kiumbu","-1.1748105","36.8304102"
"2214","Kivaa","-0.853792","37.695854"
"2215","Kivaa Town","-0.853792","37.695854"
"2217","kivani","-1.4212959","37.3704466"
"2218","Kivauni","-4.0226198","39.6879333"
"2219","Kivwe","-0.4519959","37.5156123"
"2220","KK","-0.6350751","37.0659024"
"2221","Kola","-1.7045071","37.3493298"
"2222","konza","-1.7775816","37.1097748"
"2223","Korakora","-0.1047222","38.7583333"
"2226","Kutus","-0.5735225","37.3252767"
"2231","Kwa Ngindu","-1.3544109","38.0234134"
"2232","Kwa ukungu","-1.3308032","38.0364597"
"2234","Kwavonza","-1.3838424","37.8299081"
"2236","Kyalavo","-1.5448081","37.6214361"
"2237","Kyale","-4.166667","39.45"
"2239","Kyandula","-2.0826306","38.1602597"
"2240","kyangala","-1.8211231","37.3246347"
"2241","Kyatune","-1.7791237","38.1144798"
"2243","kyethivo","-1.4917807","37.4980974"
"2244","kyethivo","-1.4917807","37.4980974"
"2245","Kyua","-1.4154262","37.7581294"
"2246","Kyusini","-1.505718","37.7413027"
"2247","Kyuso","-0.5488252","38.219794"
"2248","Kyusso","-0.5488252","38.219794"
"2249","Kyusyani","-1.3291406","37.6004532"
"2250","Laare","0.3299945","37.9374004"
"2251","Lafey","3.151293","41.1865426"
"2253","Laisamis","1.6","37.8"
"2254","Lema","-1.4843135","37.6040583"
"2255","Lewa Wildlife Conservancy","0.3234199","37.5268034"
"2256","Liboi","0.352","40.872"
"2257","Likii","0.0251192","37.0816183"
"2258","Machakos","-1.5176837","37.2634146"
"2259","Machakos Junction","-1.5176837","37.2634146"
"2260","Machakos sokoni","-1.5176837","37.2634146"
"2261","Machinery","-1.0937633","37.0133675"
"2262","Madogashe","0.1745598","39.433479"
"2263","Madogo","-0.4725528","39.6027669"
"2264","Magutuni","-0.21755","37.733631"
"2265","Maili Tatu","0.9851161","34.9858385"
"2267","Majengo","0.0412279","34.7174403"
"2269","Makele","-1.651926","38.0476928"
"2270","Makima","-0.786542","37.5749312"
"2271","Makindu","-2.275","37.82"
"2272","makueni","-2.1545005","37.7736693"
"2273","Makutano","1.2544328","35.0911142"
"2278","malivani","-1.800839","37.5898504"
"2279","Mandera","3.9356389","41.8551162"
"2280","Manyatta","-0.0862849","34.7823648"
"2281","Manyatta Market","-0.1043057","34.7553027"
"2282","Marima","-0.2734491","37.6612785"
"2283","Marimanti","-0.1570413","37.9778247"
"2284","Maritati","0.0860452","37.3238987"
"2285","market","-1.2586566","36.8848964"
"2286","Marsabit","2.333333","37.983333"
"2287","Masalani","-1.698","40.122"
"2288","Masavu","-1.3253332","36.7920489"
"2289","Maseki","-1.2888769","38.0288422"
"2290","masii","-1.4604752","37.4387894"
"2291","Masimba","-0.8609818","34.9382584"
"2292","Masinga","-0.9419444","37.6258333"
"2294","Mathagiro","0.0367291","37.1359103"
"2295","Mathima","-1.8","38.3333333"
"2296","Matiliku","-1.9650409","37.5319898"
"2297","Matinyani","-1.3132572","37.9725"
"2298","Matiri","-0.5","34.9166667"
"2299","Matulani","-1.6063889","38.2105556"
"2300","Matuu","-1.1407002","37.5481236"
"2301","Maua","0.2325548","37.9413748"
"2302","Mavindini","-1.4516439","37.55411"
"2304","Mayore","-1.3889399","36.761538"
"2305","mbaani","-1.4666667","37.4833333"
"2306","Mbaaria","-1.3045152","36.8064159"
"2307","Mbiini","-1.6","37.4833333"
"2308","Mbirikani","-2.533333","37.533333"
"2309","Mbitini","-1.6083333","38.1544444"
"2310","Mbiuni","-1.2441199","37.4051718"
"2311","mbondoni","-0.9732829","37.995669"
"2312","Mbonzuki","-0.7914572","37.4318656"
"2313","Mbooni","-1.6","37.4833333"
"2315","mbumbuni","-1.600341","37.459099"
"2316","mbuvo","-2.0099355","37.7680027"
"2318","Mecca","21.416667","39.816667"
"2319","Merti","1.0611702","38.6660903"
"2320","Meru","0.0514721","37.6456042"
"2321","Meru- Makutano","0.0578284","37.6435161"
"2322","Meru Road","0.046572","37.652711"
"2323","Meru- Stage","0.0463405","37.6566535"
"2324","Meru-2","-0.3306823","35.9474963"
"2325","Mia Moja","0.0874614","37.2226989"
"2326","Miambani","-1.271134","38.1184709"
"2327","Miandari","3.9356389","41.8551162"
"2328","Miathene","0.1509921","37.7895203"
"2329","Migwani","-1.0999112","38.0353692"
"2330","Mikinduri","0.1199151","37.8379645"
"2333","Miondoni","-1.4157833","37.6330876"
"2335","Miseleni","-1.1779861","37.354382"
"2336","Mitaboni","-1.3739663","37.2503928"
"2337","Mitunguu","-0.1089044","37.7848732"
"2338","Miu","-1.3606719","37.4271992"
"2339","Miumbuni","-1.3660001","37.2920984"
"2340","mlolongo","-1.3922344","36.9406718"
"2342","Modika","-0.381815","39.7130013"
"2343","Modogashe","0.1745598","39.433479"
"2344","Mombasa rd","-2.7252047","38.2070934"
"2345","Mosa","-1.5216234","37.2674489"
"2346","Moyale","3.5210916","39.0546262"
"2347","mukaa","-1.8346636","37.3272814"
"2348","Mukuyuni","-1.7473102","37.4621372"
"2349","Mulango","-1.4122412","38.0155733"
"2350","Mulutu","-1.3411655","37.9787895"
"2351","Musengo","-1.2203879","37.9997349"
"2352","Mutha","-1.7953859","38.4284614"
"2353","Muthale","-1.1942708","38.0004323"
"2354","Muthetheni","-1.5011545","37.5226209"
"2355","Mutisya","-1.5225064","37.2693732"
"2356","Mutithi","-0.7644444","37.3136111"
"2357","Mutito","-1.2383333","38.1555556"
"2358","Mutitu","-1.2249858","38.1886582"
"2359","Mutituni","-1.4528542","37.2505601"
"2360","Mutomo","-1.846384","38.2084547"
"2361","Mutuati","0.3843577","37.9785562"
"2362","Mutuluni","-1.2913357","36.7038098"
"2363","Mutunduri","0.1199151","37.8379645"
"2364","Mutuobare","-0.7452752","37.8296716"
"2365","Muumandu","-1.6733333","37.2833333"
"2366","Muusini","-1.3673033","37.6676559"
"2367","Mwaani","-1.6614157","37.5864171"
"2368","Mwala","-1.3519815","37.4502563"
"2369","Mwea","-0.6750642","37.3583651"
"2370","Mwichiune","-0.093343","37.6639388"
"2371","Mwingi","-0.937411","38.0605006"
"2373","Naari","0.0965684","37.5925326"
"2374","Ndagani","-0.3200499","37.6586181"
"2375","Ndalani","-1.55","37.4333333"
"2376","Ndindiruku","-0.7170252","37.4351198"
"2377","Ndonyo Sabuk","-1.1411699","37.2651084"
"2378","Ndorome","-0.8078948","37.1996252"
"2379","Ndunduni","-4.3822378","38.0605006"
"2380","Nembure","-0.4751962","37.5123453"
"2383","Ngoleni","-2.39","37.9180556"
"2384","Ngoliba","-1.1036811","37.3381814"
"2385","Ngoluni","-1.2799153","37.2651084"
"2387","Ngoni","-0.55","38.0333333"
"2388","Nguku","-1.2833333","34.6"
"2389","Nguluni","-1.2799153","37.2651084"
"2390","Ngundune","0.1849004","37.7674127"
"2391","Ngungani","-1.5204168","37.2675052"
"2392","Nguni","-0.8024808","38.3139375"
"2394","Ngusishi","0.0546312","37.2907734"
"2395","Ngutani","-1.0292741","37.8828942"
"2396","Njukini","-3.1874555","37.7264634"
"2397","Nkubu","-0.3030988","36.080026"
"2398","North Horr","3.32","37.07"
"2399","Ntemwene","-0.059504","37.6322675"
"2401","Ntharene","-0.1138449","37.6751111"
"2402","Ntirimiti","0.082213","37.4764755"
"2403","Ntugi","-0.1986111","37.9261111"
"2404","nunguni","-1.7929201","37.3635538"
"2405","Nuu","-0.3","36.15"
"2406","Nyagithuci","-0.4254803","37.2773194"
"2407","NYS","0.6359324","35.0347293"
"2408","Nzaikoni","-1.466667","37.316667"
"2409","Nzambani","-1.4166667","38.05"
"2410","nzambani","-1.4166667","38.05"
"2411","Nzeluni","-1.062803","38.1041279"
"2412","Nziu","-1.816667","37.533333"
"2413","Nziu","-1.816667","37.533333"
"2414","Piai","-0.5430429","37.437038"
"2416","Rhamu","3.9318811","41.2256158"
"2417","Riakiania","-0.5223503","37.2115812"
"2418","Rombo","-3.1633988","37.5534526"
"2419","Rubate","-0.3976504","37.6840925"
"2420","Runyenjes","-0.4223518","37.5721011"
"2421","Rwambiti","-0.5341247","37.3551813"
"2422","Rwangware","-1.2827447","36.7523206"
"2423","Rwika","-0.6108597","37.5018026"
"2424","sabaki","-3.15","40.1333333"
"2426","Sala","-3.0977778","39.1913889"
"2427","Salama","-1.8506062","37.2570821"
"2431","Siakago Town","-0.5776702","37.6404775"
"2432","small world","-0.2520122","36.1911087"
"2433","Sofia","-0.5401379","34.4556463"
"2434","sultan Hamud","-2.016667","37.366667"
"2435","Syanthi","-1.312687","37.3075587"
"2436","Syokimau","-1.3592272","36.9379845"
"2438","Takaba","3.3855556","40.2230556"
"2439","Tala","-1.2670262","37.3201328"
"2440","Tawa","-1.5481408","37.4668058"
"2441","Thokoa","-1.0538771","38.0232739"
"2442","Tseikuru","-0.3305556","38.1927778"
"2443","Tulia","-1.186977","37.9791205"
"2444","Tulila","-1.563641","37.6957011"
"2447","Ukasi","-0.8048428","38.5362276"
"2448","Ulilinzi","-1.2918682","36.8030613"
"2449","valley view","-1.0904077","35.8712626"
"2451","Waita","-0.7785774","38.0922323"
"2452","Wajir","1.7488388","40.058633"
"2453","wamunyu","-1.413408","37.6240242"
"2454","Wargadud","2.2362763","40.193224"
"2455","Wikililye","-1.4002519","38.0115519"
"2456","Wote","-1.783333","37.633333"
"2458","Zombe","-1.4524714","38.234841"
"2459","ABC Place, Nairobi","-1.2920659","36.8219462"
"2460","Acre Tano, Nairobi","-1.2920659","36.8219462"
"2461","Amboseli Rd, Nairobi","-1.287197","36.7600661"
"2462","Arwings Kodhek, Nairobi","-1.2925399","36.7887548"
"2463","Baba Dogo Glucola, Nairobi","-1.2920659","36.8219462"
"2464","Babadogo, Nairobi","-1.2456719","36.8815276"
"2465","Babadogo Glucola, Nairobi","-1.2920659","36.8219462"
"2466","Babadogo Post, Nairobi","-1.2920659","36.8219462"
"2467","Babadogo Riverside, Nairobi","-1.2473861","36.8804008"
"2468","Bahati, Nairobi","-1.2916424","36.8586637"
"2469","Biafra, Nairobi","-1.2864644","36.8516609"
"2470","Bogitamori hse, Nairobi","-1.2920659","36.8219462"
"2471","Bomas, Nairobi","-1.3368097","36.7690945"
"2472","Boroti, Nairobi","-1.2920659","36.8219462"
"2473","Burma Market, Nairobi","-1.2920659","36.8219462"
"2474","Buruburu, Nairobi","-1.2834493","36.872332"
"2475","California, Nairobi","-1.2819604","36.8497508"
"2476","Capital Hill Towers, Nairobi","-1.2920659","36.8219462"
"2477","Casualty, KNH, Nairobi","-1.2920659","36.8219462"
"2478","CBD, Nairobi","-1.2920659","36.8219462"
"2479","Chai Road, Nairobi","-1.2839363","36.8185497"
"2480","Chaka court, Nairobi","-1.290488","36.7904508"
"2481","Chaka Rd, kilimani, Nairobi","-1.290488","36.7904508"
"2482","Chandarana supermarket, Nairobi","-1.2920659","36.8219462"
"2483","Chiromo, Nairobi","-1.2750239","36.8075304"
"2484","Chokaa, Nairobi","-1.2488779","36.9520919"
"2485","Church Rd, Nairobi","-1.2635274","36.7882039"
"2486","City stadium, Nairobi","-1.2951901","36.8424106"
"2487","Community, Nairobi","-1.3599716","36.9435019"
"2488","Dagoretti, Nairobi","-1.3018101","36.6897816"
"2489","Dandora, Nairobi","-1.25","36.9"
"2490","Desai Road, Nairobi","-1.2758383","36.8293379"
"2491","Docors plaza, Nairobi","-1.2873788","36.8749076"
"2492","DOD Camp, Nairobi","-1.2920659","36.8219462"
"2493","Dolfine Plaza, Nairobi","-1.2920659","36.8219462"
"2494","Dominion House, Nairobi","-1.2827533","36.8245095"
"2495","Donholm, Nairobi","-1.2919535","36.8976626"
"2496","Eastleigh, Nairobi","-1.266667","36.85"
"2497","Easton apartments, Nairobi","-1.2920659","36.8219462"
"2498","Embakasi, Nairobi","-1.3","36.916667"
"2499","Embakasi AA, Nairobi","-1.3236355","36.887687"
"2500","Embakasi -Pipeline, Nairobi","-1.3","36.916667"
"2501","Embakasi Transami, Nairobi","-1.325408","36.8975616"
"2502","Embakasi Village, Nairobi","-1.3","36.916667"
"2503","Embulbul, Nairobi","-1.3356701","36.6748685"
"2504","Exciting, Nairobi","-1.2920659","36.8219462"
"2505","Finance House, Nairobi","-1.2850807","36.8184229"
"2506","Forest Road, Nairobi","-1.2669887","36.8332101"
"2507","Gachui, Nairobi","-1.2811857","36.6948678"
"2508","Galedonia, Nairobi","-1.2920659","36.8219462"
"2509","Garariga, Nairobi","-1.2920659","36.8219462"
"2510","Gataka, Nairobi","-1.3834883","36.7375392"
"2511","Gathirimu, Nairobi","-1.2920659","36.8219462"
"2512","Gicagi, Nairobi","-1.2746844","36.7471433"
"2513","Gikambura, Nairobi","-1.2713219","36.6550612"
"2514","Gikomba, Nairobi","-1.2856379","36.840502"
"2515","Gitambaya, Nairobi","-1.2920659","36.8219462"
"2516","Gitanga Road, Nairobi","-1.2895874","36.7599295"
"2517","Gitaru, Nairobi","-1.2335428","36.6714516"
"2518","Githioro, Nairobi","-1.2920659","36.8219462"
"2519","Githunguri, Nairobi","-1.2780516","36.7949442"
"2520","Githurai 44, Nairobi","-1.2026292","36.9084173"
"2521","Githurai 45, Nairobi","-1.1850364","36.9306568"
"2522","Githurai Kimbo, Nairobi","-1.2920659","36.8219462"
"2523","Githurai-Mwihoko, Nairobi","-1.2058828","36.9197484"
"2524","Githurai-Progressive, Nairobi","-1.2007143","36.9141081"
"2525","Gituri Kagema, Nairobi","-1.2920659","36.8219462"
"2526","Golf club, Nairobi","-1.2813219","36.8137979"
"2527","Greenfields, Nairobi","-1.2920659","36.8219462"
"2528","grenadeine house, Nairobi","-1.2920659","36.8219462"
"2529","Hamza, Nairobi","-1.2933109","36.8748037"
"2530","Harambee, Nairobi","-1.2806721","36.8761485"
"2531","HarambeeSacco Estate, Nairobi","-1.2920659","36.8219462"
"2532","Hazina, Nairobi","-1.3165578","36.8499197"
"2533","Highrise, Nairobi","-1.3145748","36.8078578"
"2534","Highrise Kibera, Nairobi","-1.3145748","36.8078578"
"2535","Hill branch, Nairobi","-1.2966758","36.8158451"
"2536","Hill plaza, Communtiy, Nairobi","-1.292569","36.8132422"
"2537","Hospital branch, Nairobi","-1.2998679","36.8127653"
"2538","Hurlingham, Nairobi","-1.2925291","36.7989487"
"2539","Hurlingham plaza, Nairobi","-1.2951311","36.7981052"
"2540","Hurlingharm, Nairobi","-1.2925291","36.7989487"
"2541","Huruma, Nairobi","-1.2564898","36.8721139"
"2542","Huruma 2, Nairobi","-1.253507","36.870228"
"2543","Industrial Area, Nairobi","-1.3061388","36.862699"
"2544","Innercore, Nairobi","-1.2834386","36.8964061"
"2545","Jacarada, Nairobi","-1.222646","36.8437967"
"2546","Jericho, Nairobi","-1.2894739","36.8721139"
"2547","Jerusalem, Nairobi","-1.2856822","36.8667341"
"2548","JF Center, Nairobi","-1.2953483","36.8063369"
"2549","JKIA, Nairobi","-1.3227102","36.9260693"
"2550","jogoo road, Nairobi","-1.2977564","36.8699819"
"2551","Joska- Kangundo, Nairobi","-1.2713378","36.9971707"
"2552","Jubilee center, Nairobi","-1.3406499","36.7575404"
"2553","Juja, Nairobi","-1.2675661","36.8433929"
"2554","Juja Rd, Nairobi","-1.2675661","36.8433929"
"2555","Juja Road, Nairobi","-1.2675661","36.8433929"
"2556","K.U, Nairobi","-1.2920659","36.8219462"
"2557","Kabete, Nairobi","-1.2595333","36.731101"
"2558","Kabete Barracks, Nairobi","-1.2587536","36.7782156"
"2559","kabete campus, Nairobi","-1.2378113","36.7381749"
"2560","Kabuku, Nairobi","-1.2920659","36.8219462"
"2561","Kagwe, Nairobi","-1.189169","36.7839653"
"2562","Kahawa Barracks, Nairobi","-1.1977444","36.921747"
"2563","Kahawa Garrison, Nairobi","-1.1921331","36.9254713"
"2564","Kahawa Matopeni, Nairobi","-1.2920659","36.8219462"
"2565","Kahawa sukari, Nairobi","-1.1961911","36.9487333"
"2566","Kahawa Wendani, Nairobi","-1.2027921","36.9248557"
"2567","Kahawa West Estate, Nairobi","-1.2886023","36.8295661"
"2568","Kajiado, Nairobi","-1.2920659","36.8219462"
"2569","kaloleni, Nairobi","-1.2938572","36.8425202"
"2570","Kamangu, Nairobi","-1.2920659","36.8219462"
"2571","Kambaa, Nairobi","-1.3265546","36.8915704"
"2572","Kambi Moto, Nairobi","-1.2481188","36.8911922"
"2573","Kambui, Nairobi","-1.2574299","36.8745187"
"2574","Kamkunji, Nairobi","-1.2847801","36.8337743"
"2575","Kamuchege, Nairobi","-0.6690588","37.3623445"
"2576","Kamuguga, Nairobi","-1.2551409","36.6579649"
"2577","Kamulu, Nairobi","-1.2823305","37.0655239"
"2578","Kamulu- Kangundo, Nairobi","-1.2713378","36.9971707"
"2579","Kangaru, Nairobi","-1.2657844","36.9071346"
"2580","Kangemi, Nairobi","-1.269275","36.7442377"
"2581","Kangemi, Nairobi","-1.269275","36.7442377"
"2582","kangemi market, Nairobi","-1.2889957","36.7613256"
"2583","Kangundo Road, Nairobi","-1.2513793","36.9541061"
"2584","Kanjai, Nairobi","-1.2920659","36.8219462"
"2585","Karen, Nairobi","-1.3117524","36.6985978"
"2586","Karen [Hardy), Nairobi","-1.3628652","36.733459"
"2587","Karen along Kabwagi road, Nairobi","-1.2920659","36.8219462"
"2588","Karen C, Nairobi","-1.3316994","36.733459"
"2589","Karen Kardy, Nairobi","-1.3628652","36.733459"
"2590","Karen shopping Centre, Nairobi","-1.2920659","36.8219462"
"2591","Karen(Hardy), Nairobi","-1.3628652","36.733459"
"2592","Karen(Hardy), Nairobi","-1.3628652","36.733459"
"2593","Karen-DSC, Nairobi","-1.2920659","36.8219462"
"2594","Kariobangi North, Nairobi","-1.2534265","36.8815276"
"2595","Kariobangi South, Nairobi","-1.2648837","36.8922847"
"2596","Kariokor, Nairobi","-1.2803549","36.8371382"
"2597","Karirana, Nairobi","-1.2920659","36.8219462"
"2598","Kasarani, Nairobi","-1.2278411","36.9057288"
"2599","Kawangware, Nairobi","-1.2827447","36.7523206"
"2600","Kayole, Nairobi","-1.2761617","36.913794"
"2601","Kayole- corner, Nairobi","-1.2756819","36.9119757"
"2602","Kayole Junction, Nairobi","-1.2619976","36.9195761"
"2603","Kayole- Kanisani, Nairobi","-1.2690263","36.9135904"
"2604","Kayole-1, Nairobi","-1.262065","36.9195503"
"2605","Kayole-Chief, Nairobi","-1.2702867","36.9197837"
"2606","Kayole-Corner, Nairobi","-1.2756819","36.9119757"
"2607","Kayole-Corner Mbaya, Nairobi","-1.2920659","36.8219462"
"2608","Kayole-Hospital Rd, Nairobi","-1.2920659","36.8219462"
"2609","Kayole-kioi, Nairobi","-1.2796453","36.9156155"
"2610","Kayole-Maria, Nairobi","-1.2750705","36.9175867"
"2611","Kayole-Masimba, Nairobi","-1.2807572","36.9130802"
"2612","Kayole-Matopeni, Nairobi","-1.2920659","36.8219462"
"2613","Kayole-Mihango, Nairobi","-1.2761617","36.913794"
"2614","Kayole-Nyando, Nairobi","-1.2773923","36.9158627"
"2615","Kayole-Posta, Nairobi","-1.2920659","36.8219462"
"2616","Kayole-Sabasaba, Nairobi","-1.2750705","36.9175867"
"2617","Kayole-Soweto, Nairobi","-1.2750705","36.9175867"
"2618","Kayole-Spine Road, Nairobi","-1.2654706","36.9205641"
"2619","Kayole-Tushauriane, Nairobi","-1.2667926","36.9164041"
"2620","KCC Slums, Nairobi","-1.2920659","36.8219462"
"2621","KCCT, Nairobi","-1.2920659","36.8219462"
"2622","Kenya Re-towers, Nairobi","-1.2964919","36.8140577"
"2623","Kenyatta Market, Nairobi","-1.2846606","36.8180869"
"2624","Kenyatta National Hospital, Nairobi","-1.3010129","36.8071939"
"2625","Kerwa, Nairobi","-1.2449084","36.8917626"
"2626","Kesamese, Nairobi","-1.2920659","36.8219462"
"2627","Kiambaa, Nairobi","-1.2920659","36.8219462"
"2628","kiambiu, Nairobi","-1.2920659","36.8219462"
"2629","kiambururu, Nairobi","-1.148889","36.956944"
"2630","Kiamumbi, Nairobi","-1.1871466","36.8921328"
"2631","Kibagare slums, Nairobi","-1.2920659","36.8219462"
"2632","Kibera, Nairobi","-1.316667","36.783333"
"2633","Kibera / Ngong Road, Nairobi","-1.3030742","36.7500178"
"2634","Kibera Lainisaba, Nairobi","-1.3130999","36.7934878"
"2635","Kigumo, Nairobi","-0.3883451","37.6034735"
"2636","Kikuyu, Nairobi","-1.2543366","36.681661"
"2637","Kileleshwa, Nairobi","-1.2783187","36.7846436"
"2638","Kilimani, Nairobi","-1.2839216","36.7981073"
"2639","Kilimani eating place, Opposite police station, Nairobi","-1.2920659","36.8219462"
"2640","Kimbo, Nairobi","-1.3473674","36.6728002"
"2641","Kimende, Nairobi","-0.9879695","36.6330743"
"2642","Kinoo, Nairobi","-1.2526258","36.6930253"
"2643","Kinoo-Stage 87, Nairobi","-1.2920659","36.8219462"
"2644","Kiratina, Nairobi","-1.2920659","36.8219462"
"2645","Kisamis, Nairobi","-1.2920659","36.8219462"
"2646","Kiserain, Nairobi","-1.4251869","36.6936512"
"2647","Kiserian Mkt, Nairobi","-1.2920659","36.8219462"
"2648","Kiserian-Luchu service station, Nairobi","-1.2920659","36.8219462"
"2649","Kisii, Nairobi","-0.6769953","34.7720933"
"2650","Kiuru, Nairobi","-1.2661596","36.705112"
"2651","Kobil,Karen C, Nairobi","-1.3316994","36.733459"
"2652","Komarock, Nairobi","-1.2715792","36.9096006"
"2653","Korogocho, Nairobi","-1.2503642","36.8909401"
"2654","Korogocho Slums, Nairobi","-1.2920659","36.8219462"
"2655","Kosovo, Nairobi","-1.2625423","36.8506376"
"2656","KUSCCO centre, Nairobi","-1.2920659","36.8219462"
"2657","Kwa Ng'ang'a, Nairobi","-1.2920659","36.8219462"
"2658","Kwa Njenga, Nairobi","-1.31932","36.8869064"
"2659","Kwamaiko, Nairobi","-1.2547873","36.8753663"
"2660","Kwambira Limuru, Nairobi","-1.2920659","36.8219462"
"2661","Kware Mkt, Nairobi","-1.2920659","36.8219462"
"2662","Langata, Nairobi","-1.366667","36.733333"
"2663","Lang'ata, Nairobi","-1.366667","36.733333"
"2664","Langata Barracks DOD, Nairobi","-1.2920659","36.8219462"
"2665","Langata shopping Center, Nairobi","-1.2920659","36.8219462"
"2666","Lavington, Nairobi","-1.280556","36.769444"
"2667","Limuru, Nairobi","-1.2721039","36.822235"
"2668","Limuru Road, Nairobi","-1.2364104","36.8068486"
"2669","Loresho, Nairobi","-1.2537334","36.7442377"
"2670","Lower-Kabete, Nairobi","-1.2427691","36.7617496"
"2671","Lucky Summer, Nairobi","-1.2386044","36.899007"
"2672","Lunar park, Railway club, Nairobi","-1.2920659","36.8219462"
"2673","Lusigeti, Nairobi","-1.2920659","36.8219462"
"2674","Maasai Lodge-Rongai, Nairobi","-1.3908186","36.7678209"
"2675","Machakos c.bus, Nairobi","-1.2866441","36.8358466"
"2676","Madaraka, Nairobi","-1.3068735","36.8176532"
"2677","Magadi, Nairobi","-1.2432353","36.7724708"
"2678","Magadi Road, Nairobi","-1.3697093","36.7674566"
"2679","Magina, Nairobi","-0.9743882","36.6271512"
"2680","Majengo, Nairobi","-1.2860894","36.8425202"
"2681","Majimazuri, Nairobi","-1.2279466","36.92925"
"2682","makadara, Nairobi","-1.2952979","36.8721139"
"2683","Malafa, Nairobi","-1.2920659","36.8219462"
"2684","Manyanja Road, Nairobi","-1.2889403","36.8950687"
"2685","Mara Bldng-Nairobi, Nairobi","-1.2920659","36.8219462"
