275,MUTITO/KALIKU,1,MWEIGA
306,MUTITUNI /NGELANI,1,MWERENI
282,MUTONGUNI,1,MWIKI
634,MUTU-INI,1,MWIMBI
355,MUVAU KIUKUMINI,1,NACHOLA
307,MUVUTI/KIIMA KIMWE,1,NACHU
327,MWALA /MAKUTANO,1,NAIKARRA
323,MWALA/MAKUTANO,1,NAIROBI CENTRAL
166,MWANAMWINGA,1,NAIROBI SOUTH
371,MWANGANTHIA,1,NAIROBI WEST
157,MWARAKAYA,1,NAITIRI/KABUYEFWE
218,MWATATE,1,NAKALALE
183,MWAVUMBO,1,NAMAMALI
177,MWAWESA,1,NAMBALE TOWNSHIP
254,MWEA,1,NAMBOBOTO NAMBUKU
134,MWEIGA,1,NAMWELA
192,MWERENI,1,NANAAM
49,MWIKI,1,NANDI HILLS
285,MWINGI CENTRAL,1,NANIGHI
764,NACHOLA,1,NAPALA/KIMAETI
34,NACHU,1,NDALANI
753,NAIKARRA,1,NDALAT
693,NAIROBI CENTRAL,1,NDALU/ TABANI
695,NAIROBI SOUTH,1,NDARUGU
674,NAIROBI WEST,1,NDAVAYA
854,NAITIRI/KABUYEFWE,1,NDEIYA
796,NAKALALE,1,NDENDERU
922,NAMAMALI,1,NDITHINI
880,NAMBALE TOWNSHIP,1,NDOTO
873,NAMBOBOTO/NAMBUKU,1,NDUMBERI
848,NAMWELA,1,NEBOI
806,NANAM,1,NG'ARARIA
729,NANDI HILLS,1,NGANDO
398,NANIGHI,1,NGARA
827,NAPALA/KIMAETI,1,NGAREMARA
332,NDALANI,1,NGARIAMA
721,NDALAT,1,NGECHA TIGONI
852,NDALU/TABANI,1,NGEI
6,NDARUGU,1,NGENDA
184,NDAVAYA,1,NGEWA
45,NDEIYA,1,NGINDA
22,NDENDERU,1,NGOLIA
312,NDITHINI,1,NGOLIBA
767,NDOTO,1,NGOMENI
26,NDUMBERI,1,NGONG
443,NEBOI,1,NGUNI
635,NGANDO,1,NGUU/MASUMBA
694,NGARA,1,NGUUMO
80,NGARARIA,1,NGUUTANI
265,NGAREMARA,1,NJABINI\KIBURU
67,NGARIAMA,1,NJIRU
43,NGECHA TIGONI,1,NJUKIINI
680,NGEI,1,NKAIMURUNYA
7,NGENDA,1,NKARETA
13,NGEWA,1,NKUENE
104,NGINDA,1,NORTH ALEGO
227,NGOLIA,1,NORTH EAST BUNYORE
53,NGOLIBA,1,NORTH GEM
286,NGOMENI,1,NORTH KARACHUONYO
615,NGONG,1,NORTH KINANGOP
284,NGUNI,1,NORTH NYAKACH
343,NGUU/MASUMBA,1,NORTH SAKWA
345,NGUUMO,1,NORTH SEME
291,NGUUTANI,1,NORTH WEST
118,NJABANI/KIBURU,1,NTHAWA
665,NJIRU,1,NYAKIO
65,NJUKI-INI,1,NYALENDA B
613,NKAIMURUNYA,1,NYANDUMA
750,NKARETA,1,NYANGATI
378,NKUENE,1,NYATHUMA
112,NORTH  KINANGOP,1,NYAYO HIGHRISE
526,NORTH ALEGO,1,NYIRO
938,NORTH EAST BUNYORE,1,NZAMBANI
535,NORTH GEM,1,NZAUI/KILILI/KALAMBA
461,NORTH KARACHUONYO,1,NZOIA
517,NORTH NYAKACH,1,OL'LESSOS
529,NORTH SAKWA,1,OLDONYIRO
499,NORTH SEME,1,OLKERI
507,NORTH WEST,1,OLOKURTO
248,NTHAWA,1,OLOLULUNG'A
115,NYAKIO,1,OLOOLMASANI
490,NYALENDA B,1,OLOOLUA
38,NYANDUMA,1,OLOOSIRKON/SHOLINKE
59,NYANGATI,1,OLORROPIL
30,NYATHUMA,1,OLPUSIMORU
673,NYAYO HIGH RISE,1,OMBEYI
766,NYIRO,1,ONGATA RONGAI
273,NZAMBANI,1,PANGANI
338,NZAMBONI,1,PARKLANDS/HIGHRIDGE
354,NZAUI/KILILI/KALAMBA,1,PIPELINE
909,NZOIA,1,PONGWE/KIKONENI
269,OLDONYIRO,1,PORRO
614,OLKERI,1,PUMA
728,OLLESSOS,1,PUMWANI
749,OLOKURTO,1,PURKO
756,OLOLULUNG'A,1,RABAI/KISURUTINI
736,OLOOLMASANI,1,RACECOURSE
611,OLOOLUA,1,RAILWAYS
609,OLOOSIRKON/SHJOLINKE,1,RAMISI
743,OLORROPIL,1,RAVINE
748,OLPUSIMORU,1,RHAMU
508,OMBEYI,1,RIABAI
612,ONGATA RONGAI,1,RIBKWO
696,PANGANI,1,RIRUTA
699,PARKLANDS,1,RIWO
655,PIPELINE,1,ROMBO
195,PONGWE,1,RONG'E
772,PORO,1,ROYSAMBU
189,PUMA,1,RUAI
662,PUMWANI,1,RUCHU
604,PURKO,1,RUGURU
179,RABAI /KISURUTINI,1,RUGURU/NGANDORI
812,RACE COURSE,1,RUIRI/RWARERA
492,RAILWAYS,1,RUMA-KAKSINGIRI EAST
193,RAMISI,1,RUNGURU
558,RAVINE,1,RUNYENJES CENTRAL
437,RHAMU,1,RURII
25,RIABAI,1,RURUMA
566,RIBKWO,1,RUSINGA ISLAND
636,RIRUTA,1,RWARE
823,RIWO,1,RWATHIA
620,ROMBO,1,SABAKI
222,RONGE,1,SABENA
686,ROYSAMBU,1,SACHO
666,RUAI,1,SAGAMIAN
83,RUCHU,1,SAGHALA
139,RUGURU,1,SAIMO/KIPSARAMAN
258,RUGURU/NGANDORI,1,SAIMO/SOI
369,RUIRI / RWARERA,1,SAKA
453,RUMA/KAKSINGRI,1,SALA
138,RUNGURU,1,SAMBIRIR
261,RUNYENJES CENTRAL,1,SANGAILU
130,RURII,1,SANGALO/KEBULONIK
178,RURUMA,1,SANGO
472,RUSINGA,1,SANKURI
142,RWARE,1,SARMAN
86,RWATHIA,1,SEKERR
168,SABAKI,1,SENGWER
403,SABENA,1,SHAMATA
540,SACHO,1,SHANKOE
757,SAGAMIAN,1,SHAURIMOYO KALOLENI
226,SAGHALA,1,SHAVANGA/MANDA
547,SAIMO SOI,1,SHELLA
548,SAIMO/KIPSARAMAN,1,SHIKOMARI/SHINOYI
386,SAKA,1,SHIMBIR FATUMA
234,SALA,1,SHIMBIRFATUMA
592,SAMBIRIR,1,SHIMO LA TEWA
719,SANG'ALO/KEBULONIK,1,SHIRERE
402,SANGAILU,1,SIANA
910,SANGO,1,SIBOTI
385,SANKURI,1,SIGONA
414,SARMAN,1,SIGOR
824,SEKERR,1,SILALE
600,SENGWER,1,SILIBWET TOWNSHIP
122,SHAMATA,1,SINGORWET
745,SHANKOE,1,SINOKO
493,SHAURI MOYO KALOLENI,1,SIONGIROI
916,SHAVANGA/MANDA,1,SIRENDE
207,SHELA,1,SITIKHO
933,SHIKOMARI/SHINOYI,1,SOGOO
447,SHIMBIR FATUMA,1,SOKOKE
441,SHIMBIRFATUMA,1,SOKONI
155,SHIMO LA TEWA,1,SONGHOR/SOBA
912,SHIRERE,1,SONGOT
752,SIANA,1,SOOK
830,SIBOTI,1,SOUTH BUKUSU
33,SIGONA,1,SOUTH C
578,SIGOR,1,SOUTH EAST ALEGO
567,SILALE,1,SOUTH EAST NYAKACH
571,SILIBWET,1,SOUTH GEM
572,SINGORWET,1,SOUTH KABRAS
908,SINOKO,1,SOUTH KASIPUL
577,SIONGIROI,1,SOUTH WEST NYAKACH
776,SIRENDE,1,SOY
859,SITIKO,1,SOY NORTH
755,SOGOO,1,SOYSAMBU/ MITUA
159,SOKOKE,1,SPRINGVALLEY
152,SOKONI,1,SUAM
732,SONGHOR/SOBA,1,SUGUTA MARMAR
809,SONGOT,1,SUMMARY
821,SOOK,1,SUSWA
829,SOUTH BUKUSU,1,SYOKIMAU/MULOLONGO
672,SOUTH C,1,TALA
524,SOUTH EAST ALEGO,1,TAMBACH
514,SOUTH EAST NYAKACH,1,TANGULBEI/KOROSSI
532,SOUTH GEM,1,TAPACH
918,SOUTH KABRAS,1,TARBAJ
469,SOUTH KASIPUL,1,TEBESONIK
515,SOUTH WEST NYAKACH,1,TENGES
589,SOY,1,TERIK
591,SOY NORTH,1,TEZO
850,SOYSAMBU /MITUA,1,THANGE
642,SPRINGVALLEY,1,THARAKA
795,SUAM,1,THEGU RIVER
771,SUGUTA MARMAR,1,THETA
5,SUMMARY,1,THIBA
746,SUSWA,1,THIKA TOWNSHIP
321,SYOKIMAU/MLOLONGO,1,TIMAU
317,TALA,1,TINDIRET
583,TAMBACH,1,TING'ANG'A
568,TANGULBEI/KOROSSI,1,TIRIOKO
819,TAPACH,1,TIWI
411,TARBAJ,1,TONGAREN
628,TEBESONIK,1,TOTAL
541,TENGES,1,TOWNSHIP
705,TERIK,1,TSIMBA
149,TESO,1,TULIMANI
337,THANGE,1,TURKWEL
288,THARAKA,1,UGUNJA
135,THEGU RIVER,1,UKIA
16,THETA,1,UKUNDA
60,THIBA,1,UKWALA
55,THIKA TOWNSHIP,1,UMOJA I
367,TIMAU,1,UPPER KAEWA/IVETI
733,TINDERET,1,UPPER SAVANNAH
27,TINGANGA,1,USONGA
569,TIRIOKO,1,UTALII
198,TIWI,1,UTAWALA
851,TONGAREN/KIMININI,1,UTHIRU
495,TOTAL,1,UTHIRU/RUTHIMITU
96,TOWNSHIP,1,VANGA
199,TSIMBA,1,VIWANDANI
360,TULIMANI,1,WAA
780,TURKWEL,1,WABERA
539,UGUNJA,1,WABERI
334,UKIA,1,WAGALLA
202,UKUNDA,1,WAGBERI
538,UKWALA,1,WAIA/KAKO
658,UMOJA I,1,WAITHAKA
299,UPPER KAEWA/IVETI,1,WAMBA NORTH
644,UPPERSAVANAH,1,WAMBA WEST
525,USONGA,1,WAMUMU
689,UTALII,1,WAMUNYU
645,UTAWALA,1,WANGCHIENG
29,UTHIRU,1,WANGU
637,UTHIRU/RUTHIMITU,1,WANJOHI
194,VANGA,1,WARGADUD
677,VIWANDANI,1,WASO
200,WAA,1,WATAMU
270,WABERA,1,WAYU
394,WABERI,1,WEIWEI
435,WAGALLA,1,WERU
417,WAGBERI,1,WERUGHA
363,WAIA -KAKO,1,WEST ASEMBO
638,WAITHAKA,1,WEST BUNYORE
761,WAMBA NORTH,1,WEST GEM
760,WAMBA WEST,1,WEST KABRAS
62,WAMUMU,1,WEST KAMAGAK
326,WAMUNYU,1,WEST KARACHUONYO
462,WANG'CHIENG,1,WEST KASIPUL
98,WANGU,1,WEST KISUMU
110,WANJOHI,1,WEST NYAKACH
412,WARGADUD,1,WEST SAKWA
759,WASO,1,WEST SEME
150,WATAMU,1,WEST UYOMA
239,WAYU,1,WITEITHIE
825,WEI WEI,1,WITU
125,WERU,1,WOODLEY/KENYATTA GOLF COURSE
229,WERUGHA,1,WOTE
536,WEST ASEMBO,1,WUSI/KISHAMBA
939,WEST BUNYORE,1,YALA TOWNSHIP
487,WEST GEM,1,YATTA KWAVONZA
921,WEST KABRAS,1,YIMBO EAST
468,WEST KAMAGAK,1,YIMBO WEST
456,WEST KARACHUONYO,1,ZIMMERMAN
467,WEST KASIPUL,1,ZIWANI/KARIOKOR
505,WEST KISUMU,1,ZOMBE/MWITIKA
516,WEST NYAKACH,1,
527,WEST SAKWA,1,
496,WEST SEME,1,
537,WEST UYOMA,1,
530,WEST YIMBO,1,
14,WITEITHIE,1,
209,WITU,1,
667,WOODLEY/KENYATTA,1,
353,WOTE,1,
221,WUSI/KISHAMBA,1,
533,YALA TOWNSHIP,1,
278,YATTA KWAVONZA,1,
531,YIMBO EAST,1,
688,ZIMMERMAN,1,
697,ZIWANI/KARIOKOR,1,
274,ZOMBE MWITIKA,1,
